"id","first_name","last_name","team","position","pos","points","floor","ceiling","sd_pts","player_name"
"16428","Xavier","Smith","LAR","WR","WR",22.02,9.402,34.638,20.786052,"Xavier Smith"
"13776","Justin","Watson","HOU","WR","WR",21.21,19.419,23.001,2.950374,"Justin Watson"
"17254","Konata","Mumpfield","LAR","WR","WR",21.08,9.533,29.315,10.15581,"Konata Mumpfield"
"17333","Darius","Cooper","PHI","WR","WR",19.72,19.72,19.72,NA,"Darius Cooper"
"14845","Gabriel","Davis","BUF","WR","WR",18.92,18.92,18.92,NA,"Gabriel Davis"
"17184","Jaylin","Lane","WAS","WR","WR",18.91,11.539,26.281,12.142494,"Jaylin Lane"
"14108","Greg","Dortch","DET","WR","WR",18.6425,10.07,35.603,5.48562,"Greg Dortch"
"15491","Ben","Skowronek","PIT","WR","WR",18.58,18.58,18.58,NA,"Ben Skowronek"
"17234","Jimmy","Horn","CAR","WR","WR",18.5375675675676,15.8037567567568,21.2713783783784,4.50349767567568,"Jimmy Horn"
"17086","Jalen","Royals","KCC","WR","WR",17.64,17.406,17.874,0.385476,"Jalen Royals"
"16403","Mitchell","Tinsley","CIN","WR","WR",16.61,14.621,18.599,3.276546,"Mitchell Tinsley"
"16975","Bryce","Oliver","TEN","WR","WR",16.48,16.48,16.48,NA,"Bryce Oliver"
"17205","KeAndre","Lambert-Smith","LAC","WR","WR",16.48,8.368,23.92,11.56428,"KeAndre Lambert-Smith"
"17542","Colbie","Young","CIN","WR","WR",15.85,3.745,27.955,19.94097,"Colbie Young"
"17508","Skyler","Bell","BUF","WR","WR",15.71,8.24,23.18,12.30558,"Skyler Bell"
"11679","Odell","Beckham","NYG","WR","WR",14.19,7.791,20.589,10.541286,"Odell Beckham"
"17505","Elijah","Sarratt","BAL","WR","WR",14.07,2.433,25.707,19.170018,"Elijah Sarratt"
"13377","Tim","Patrick","NYJ","WR","WR",12.92,12.92,12.92,NA,"Tim Patrick"
"15785","Bo","Melton","GBP","WR","WR",12.4530769230769,7.72530769230769,17.1808461538462,7.78821184615385,"Bo Melton"
"15109","Nick","Westbrook-Ikhine","IND","WR","WR",12.11,7.979,16.241,6.805134,"Nick Westbrook-Ikhine"
"16299","Derius","Davis","LAC","WR","WR",11.2213636363636,7.15213636363637,15.2905909090909,6.70337372727273,"Derius Davis"
"16422","Nikko","Remigio","KCC","WR","WR",11.08,11.08,11.08,NA,"Nikko Remigio"
"16858","Mason","Tipton","NOS","WR","WR",10.86,9.474,12.246,2.283204,"Mason Tipton"
"17097","Tai","Felton","MIN","WR","WR",10.42,8.998,11.842,2.342508,"Tai Felton"
"16883","Kameron","Johnson","TBB","WR","WR",10.1,10.1,10.1,NA,"Kameron Johnson"
"14849","Isaiah","Hodgins","NYG","WR","WR",9.46,9.46,9.46,NA,"Isaiah Hodgins"
"16949","Brycen","Tremayne","CAR","WR","WR",9.12,9.12,9.12,NA,"Brycen Tremayne"
"15288","Elijah","Moore","PHI","WR","WR",8.78,8.78,8.78,NA,"Elijah Moore"
"13793","Marquez","Valdes-Scantling","DAL","WR","WR",8.46,8.46,8.46,NA,"Marquez Valdes-Scantling"
"17175","Arian","Smith","NYJ","WR","WR",6.98,6.98,6.98,NA,"Arian Smith"
"16197","Jonathan","Mingo","DAL","WR","WR",6.48,6.48,6.48,NA,"Jonathan Mingo"
"14280","Scotty","Miller","CHI","WR","WR",6.44,6.44,6.44,NA,"Scotty Miller"
"16364","Jalen","Brooks","ARI","WR","WR",6.36,6.36,6.36,NA,"Jalen Brooks"
"16183","Jalin","Hyatt","NYG","WR","WR",5.98,5.98,5.98,NA,"Jalin Hyatt"
"17349","Gage","Larvadain","CLE","WR","WR",5.36,5.36,5.36,NA,"Gage Larvadain"
"17527","Josh","Cameron","JAC","WR","WR",5,5,5,NA,"Josh Cameron"
"16429","Dylan","Drummond","ATL","WR","WR",4.54,4.54,4.54,NA,"Dylan Drummond"
"17541","Barion","Brown","NOS","WR","WR",4.27,1.561,6.979,4.462626,"Barion Brown"
"17192","Jordan","Watkins","SFO","WR","WR",4.26,4.26,4.26,NA,"Jordan Watkins"
"14113","Mecole","Hardman","BUF","WR","WR",1.38,1.38,1.38,NA,"Mecole Hardman"
"15285","Tylan","Wallace","CLE","WR","WR",1.04,1.04,1.04,NA,"Tylan Wallace"
"15766","Skyy","Moore","GBP","WR","WR",0.9,0.9,0.9,NA,"Skyy Moore"
"14503","Tom","Kennedy","DET","WR","WR",0.88,0.88,0.88,NA,"Tom Kennedy"
"15767","Velus","Jones","SEA","WR","WR",0.7,0.7,0.7,NA,"Velus Jones"
"17620","Kaden","Wetjen","PIT","WR","WR",0.2,0.2,0.2,NA,"Kaden Wetjen"
"15772","Britain","Covey","PHI","WR","WR",0.14,0.14,0.14,NA,"Britain Covey"
"17360","Myles","Price","MIN","WR","WR",0.14,0.14,0.14,NA,"Myles Price"
"14847","Devin","Duvernay","ARI","WR","WR",0.11,0.011,0.209,0.163086,"Devin Duvernay"
"15794","Trey","McBride","ARI","TE","TE",225.969793761802,205.746983883029,251.019419703405,20.9877933840621,"Trey McBride"
"16641","Brock","Bowers","LVR","TE","TE",211.9829140523,205.566758322414,218.94632468204,7.43931512485414,"Brock Bowers"
"17104","Colston","Loveland","CHI","TE","TE",177.085126791836,161.4564376515,198.209259514763,8.88128202615147,"Colston Loveland"
"17102","Tyler","Warren","IND","TE","TE",166.296464704012,114.205366271878,174.55372110016,7.54549300831909,"Tyler Warren"
"17103","Harold","Fannin","CLE","TE","TE",163.58802432152,141.82354536967,185.00608065386,23.9859984684879,"Harold Fannin"
"15329","Kyle","Pitts","ATL","TE","TE",159.828699357046,152.618678323078,179.066317341809,6.40791562427058,"Kyle Pitts"
"16222","Tucker","Kraft","GBP","TE","TE",155.198436279562,139.872346942777,175.08657372049,12.7879315576636,"Tucker Kraft"
"13299","George","Kittle","SFO","TE","TE",150.312207577249,134.322252917925,175.654658533888,9.8128063281763,"George Kittle"
"11244","Travis","Kelce","KCC","TE","TE",150.024117433671,139.528957420619,161.746370106086,9.48864000000001,"Travis Kelce"
"13674","Dallas","Goedert","PHI","TE","TE",149.062533508303,120.755172304358,172.022181512065,9.49319311449561,"Dallas Goedert"
"16214","Sam","LaPorta","DET","TE","TE",148.340328701182,123.659307386429,165.426483322682,9.34064946015526,"Sam LaPorta"
"13671","Mark","Andrews","BAL","TE","TE",146.583861210609,139.334846161497,156.914999470307,8.59726872770947,"Mark Andrews"
"15798","Isaiah","Likely","NYG","TE","TE",140.897150811904,121.013241415351,166.787567945527,22.7952413168469,"Isaiah Likely"
"16213","Dalton","Kincaid","BUF","TE","TE",135.894975623325,123.131422249446,154.754224707378,9.77758636029018,"Dalton Kincaid"
"12676","Hunter","Henry","NEP","TE","TE",134.665640103389,125.720094820522,143.196334373325,6.99419736933659,"Hunter Henry"
"14861","Juwan","Johnson","NOS","TE","TE",132.377976202529,115.580178247247,149.3686227785,22.8266828961159,"Juwan Johnson"
"15799","Jake","Ferguson","DAL","TE","TE",128.462585887332,120.545437462021,139.916572767721,9.22240401168448,"Jake Ferguson"
"13772","Dalton","Schultz","HOU","TE","TE",124.744022121169,109.892502460608,132.262512884781,7.12614396888156,"Dalton Schultz"
"16269","Brenton","Strange","JAC","TE","TE",124.163807573755,112.265321291427,149.107180601775,10.0037033281014,"Brenton Strange"
"14138","T.J.","Hockenson","MIN","TE","TE",122.471413678246,106.693420230004,136.404463101773,21.2986472742429,"T.J. Hockenson"
"17543","Kenyon","Sadiq","NYJ","TE","TE",115.806914016091,85.2821933090465,135.953080504791,12.0845748594556,"Kenyon Sadiq"
"15331","Pat","Freiermuth","PIT","TE","TE",114.311975044121,108.899111528495,125.418926770953,5.72295349498414,"Pat Freiermuth"
"15889","Chigoziem","Okonkwo","WAS","TE","TE",112.656626404574,98.0249398905644,131.842747437646,18.9188330083055,"Chigoziem Okonkwo"
"15797","Greg","Dulcich","MIA","TE","TE",110.306096016643,97.4753320187975,118.217053903539,4.9006528132288,"Greg Dulcich"
"15802","Cade","Otton","TBB","TE","TE",106.822921233894,84.3865343215318,131.391048322679,28.5640512998097,"Cade Otton"
"16723","AJ","Barner","SEA","TE","TE",103.15550127652,86.9443913880032,116.232170488056,17.0862581688516,"AJ Barner"
"13192","David","Njoku","LAC","TE","TE",97.8915172546662,78.9445567998531,132.635036018612,16.7020480381742,"David Njoku"
"17099","Oronde","Gadsden","LAC","TE","TE",96.2869425214208,67.2573011457174,116.715291545597,15.5274629651056,"Oronde Gadsden"
"17105","Gunnar","Helm","TEN","TE","TE",93.1059316752904,80.0021005963932,109.728813554357,8.21949081593164,"Gunnar Helm"
"13672","Mike","Gesicki","CIN","TE","TE",91.4717214823736,74.9165829240177,99.5595894339504,11.835115271627,"Mike Gesicki"
"17107","Terrance","Ferguson","LAR","TE","TE",84.1122053704319,36.1568321905341,109.782800434746,22.894330368591,"Terrance Ferguson"
"13189","Evan","Engram","DEN","TE","TE",83.7436049875457,73.4091336439172,95.7977527784943,16.6939169560025,"Evan Engram"
"14871","Colby","Parkinson","LAR","TE","TE",83.2696497666084,62.7176593641495,127.295433386149,8.00604000000001,"Colby Parkinson"
"12263","Darren","Waller","CAR","TE","TE",79.6408900084448,50.1370377297083,103.618998311899,23.3022281964782,"Darren Waller"
"17106","Mason","Taylor","NYJ","TE","TE",74.2456610086471,52.6382948943819,95.8143239134762,17.7096039785465,"Mason Taylor"
"13193","Jonnu","Smith","FA","TE","TE",71.2832297467044,71.2832297467044,71.2832297467044,NA,"Jonnu Smith"
"16649","Theo","Johnson","NYG","TE","TE",70.4230507551934,53,89.7152197192647,1.33434,"Theo Johnson"
"14143","Dawson","Knox","BUF","TE","TE",69.3716438266516,59.522188168547,79.9421048227796,11.8997498968134,"Dawson Knox"
"16036","Jake","Tonges","SFO","TE","TE",64.8467530521986,27.07,104.361233725164,41.8175025247972,"Jake Tonges"
"12678","Tyler","Higbee","LAR","TE","TE",63.4623865185576,33.84,90.4553116257231,27.7873418563162,"Tyler Higbee"
"16212","Michael","Mayer","LVR","TE","TE",61.5281144433546,55.2413154456046,78.1954729313934,7.42592893587942,"Michael Mayer"
"14867","Cole","Kmet","CHI","TE","TE",59.4004067332063,45.75,72.0785745394783,18.9563221619888,"Cole Kmet"
"16216","Darnell","Washington","PIT","TE","TE",54.9,44.572,64.1674659801545,10.6482970081807,"Darnell Washington"
"15873","Daniel","Bellinger","TEN","TE","TE",51.134233087745,46.214,62.285239115882,1.690164,"Daniel Bellinger"
"17593","Marlin","Klein","HOU","TE","TE",50.1587754488513,42.6358775448851,57.6816733528175,12.392720480467,"Marlin Klein"
"17544","Eli","Stowers","PHI","TE","TE",47.365220492622,14.9525,93.9161139912255,31.1125789349076,"Eli Stowers"
"14137","Noah","Fant","NOS","TE","TE",46.6172138482727,27.832,65.871193029631,12.332643917062,"Noah Fant"
"15337","Noah","Gray","KCC","TE","TE",46.49,31.53,58.372,13.061706,"Noah Gray"
"14209","Josh","Oliver","MIN","TE","TE",45.61,31.84,57.684,12.75036,"Josh Oliver"
"14870","Adam","Trautman","DEN","TE","TE",45.02875,39.369,51.6945,8.287734,"Adam Trautman"
"15626","Brock","Wright","DET","TE","TE",44.855,36.626,65.876,0.385476000000008,"Brock Wright"
"15332","Tommy","Tremble","CAR","TE","TE",44.2,34.78,72.1041219687326,7.56126000000001,"Tommy Tremble"
"11247","Zach","Ertz","FA","TE","TE",43.6145429963617,21.6414542996362,65.5876316930873,36.1970014464059,"Zach Ertz"
"12677","Austin","Hooper","ATL","TE","TE",43.38,35.092,51.14,7.413,"Austin Hooper"
"17108","Elijah","Arroyo","SEA","TE","TE",43.1,23.344,66.4110303929184,26.064108,"Elijah Arroyo"
"17591","Nate","Boerkircher","JAC","TE","TE",42.6925,27.628,57.265,23.49921,"Nate Boerkircher"
"17607","Eli","Raridon","NEP","TE","TE",41.475,29.905,44.905,3.26172,"Eli Raridon"
"17648","Riley","Nowakowski","PIT","TE","TE",41.26,41.26,41.26,NA,"Riley Nowakowski"
"16219","Davis","Allen","LAR","TE","TE",40.93,34.146,52.146,6.612396,"Davis Allen"
"16215","Luke","Musgrave","GBP","TE","TE",40.125,25.089,49.38,8.67321,"Luke Musgrave"
"16643","Ja'Tavion","Sanders","CAR","TE","TE",38.585,32.72,58.2525162076775,5.32253400000001,"Ja'Tavion Sanders"
"15795","Charlie","Kolar","LAC","TE","TE",37.75,18.292,64.3378102829827,17.34642,"Charlie Kolar"
"16940","Blake","Whiteheart","CLE","TE","TE",36.96,36.96,36.96,NA,"Blake Whiteheart"
"16645","Erick","All","CIN","TE","TE",36.76,20.799,55.955,19.688928,"Erick All"
"17109","Mitchell","Evans","CAR","TE","TE",36.15,33.98,40.64,1.18608,"Mitchell Evans"
"17605","Will","Kacmarek","MIA","TE","TE",35.8650699593095,22.002,60.0722518535142,12.186972,"Will Kacmarek"
"15804","Grant","Calcaterra","PHI","TE","TE",34.12,19.452,43.86,10.97124,"Grant Calcaterra"
"15800","Connor","Heyward","LVR","TE","TE",34.05,31.035,37.065,4.96671,"Connor Heyward"
"15796","Jeremy","Ruckert","NYJ","TE","TE",33.8,28.72,42.4,4.74431999999999,"Jeremy Ruckert"
"16333","Elijah","Higgins","ARI","TE","TE",33.705,29.3295,37.9825,4.96671,"Elijah Higgins"
"17213","Jackson","Hawes","BUF","TE","TE",33.06,29.592,36.432,5.455968,"Jackson Hawes"
"15330","Brevin","Jordan","HOU","TE","TE",32.9,32.9,32.9,NA,"Brevin Jordan"
"14239","Foster","Moreau","HOU","TE","TE",31.295,22.782,40.44,13.373052,"Foster Moreau"
"16483","Ben","Sims","MIA","TE","TE",30.94,8.746,53.134,36.560916,"Ben Sims"
"13763","Will","Dissly","FA","TE","TE",30.8,30.8,30.8,NA,"Will Dissly"
"16644","Ben","Sinnott","WAS","TE","TE",30.74,29.314,33.67,0.800604000000004,"Ben Sinnott"
"13246","Mo","Alie-Cox","IND","TE","TE",29.34,28.836,29.844,0.830256000000001,"Mo Alie-Cox"
"14370","Tanner","Hudson","CIN","TE","TE",29.315,24.498,31.788,1.660512,"Tanner Hudson"
"16221","Luke","Schoonmaker","DAL","TE","TE",28.705,27.066,30.576,2.46111599999999,"Luke Schoonmaker"
"14146","Drew","Sample","CIN","TE","TE",28.4625,23.5625,34.5215,4.37367,"Drew Sample"
"16642","Cade","Stover","HOU","TE","TE",26.89,22.681,30.805,3.78063,"Cade Stover"
"15916","Drew","Ogletree","IND","TE","TE",26.74,26.74,26.74,NA,"Drew Ogletree"
"17627","Matthew","Hibner","BAL","TE","TE",25.685,16.766,44.18,4.833276,"Matthew Hibner"
"12680","Nick","Vannett","SEA","TE","TE",25.5,25.5,25.5,NA,"Nick Vannett"
"15334","Hunter","Long","JAC","TE","TE",25,25,25,NA,"Hunter Long"
"16647","Brevyn","Spann-Ford","DAL","TE","TE",24.92,22.742,27.098,3.587892,"Brevyn Spann-Ford"
"14984","Charlie","Woerner","ATL","TE","TE",24.66,12.114,37.206,20.667444,"Charlie Woerner"
"15344","John","Bates","WAS","TE","TE",24.15,20.1125,36.4325,3.521175,"John Bates"
"16218","Payne","Durham","TBB","TE","TE",24.14,19.604,28.676,7.472304,"Payne Durham"
"17655","Seydou","Traore","MIA","TE","TE",23.85,18.945,28.755,8.08017,"Seydou Traore"
"17545","Jack","Endries","CIN","TE","TE",23.8,23.53,24.07,0.444780000000001,"Jack Endries"
"16249","Zack","Kuntz","DAL","TE","TE",23.6,23.6,23.6,NA,"Zack Kuntz"
"13675","Tyler","Conklin","DET","TE","TE",23.58,23.382,23.778,0.326172000000001,"Tyler Conklin"
"14341","Donald","Parham","PIT","TE","TE",23.5,19.9,27.1,5.9304,"Donald Parham"
"16474","Nate","Adkins","DEN","TE","TE",22.71,17.906,34.25,0.978515999999995,"Nate Adkins"
"16113","Stone","Smartt","PHI","TE","TE",22.5,22.32,22.68,0.296519999999999,"Stone Smartt"
"17660","Bauer","Sharp","TBB","TE","TE",22.4,21.77,23.03,1.03782,"Bauer Sharp"
"15909","James","Mitchell","CAR","TE","TE",21.9,21.9,21.9,NA,"James Mitchell"
"15335","Luke","Farrell","SFO","TE","TE",21.68,17.198,26.162,7.383348,"Luke Farrell"
"13676","Durham","Smythe","BAL","TE","TE",21.67,20.527,22.813,1.882902,"Durham Smythe"
"16312","Josh","Whyle","GBP","TE","TE",21.335,19.57,23.476,2.52042,"Josh Whyle"
"16979","Cam","Grandy","CIN","TE","TE",21.2,21.2,21.2,NA,"Cam Grandy"
"13919","Anthony","Firkser","FA","TE","TE",21.1,21.1,21.1,NA,"Anthony Firkser"
"16646","Jaheim","Bell","PIT","TE","TE",19.8,19.8,19.8,NA,"Jaheim Bell"
"17567","Oscar","Delp","NOS","TE","TE",19.76,5.986,28.99,10.52646,"Oscar Delp"
"13678","Ian","Thomas","LVR","TE","TE",19.75,19.615,19.885,0.222390000000003,"Ian Thomas"
"17547","Max","Klare","LAR","TE","TE",19.475,5.86,62.7915986644422,13.41753,"Max Klare"
"15970","Lucas","Krull","DEN","TE","TE",19.4,19.13,19.67,0.444780000000001,"Lucas Krull"
"17549","Sam","Roush","CHI","TE","TE",18.915,6.354,27.18,9.19211999999999,"Sam Roush"
"16706","Tip","Reiman","ARI","TE","TE",18.4,18.4,18.4,NA,"Tip Reiman"
"15803","Cole","Turner","MIA","TE","TE",18.4,18.4,18.4,NA,"Cole Turner"
"17548","Justin","Joly","DEN","TE","TE",18.35,5.64,26.34,8.30256,"Justin Joly"
"15419","Kylen","Granson","TEN","TE","TE",16.62,11.328,21.912,8.717688,"Kylen Granson"
"16425","Julian","Hill","NEP","TE","TE",16.5,16.5,16.5,NA,"Julian Hill"
"16796","Devin","Culp","TBB","TE","TE",16.29,5.211,27.369,18.250806,"Devin Culp"
"15925","John","FitzPatrick","GBP","TE","TE",14.28,14.28,14.28,NA,"John FitzPatrick"
"16220","Will","Mallory","IND","TE","TE",12.64,3.406,21.874,15.211476,"Will Mallory"
"17644","Tanner","Koziol","JAC","TE","TE",12.38,6.062,18.698,10.407852,"Tanner Koziol"
"15840","Jelani","Woods","NYJ","TE","TE",11.17,1.243,21.097,16.353078,"Jelani Woods"
"16648","Jared","Wiley","KCC","TE","TE",10.69,2.311,19.069,13.803006,"Jared Wiley"
"12955","Chris","Manhertz","NYG","TE","TE",10.62,10.62,10.62,NA,"Chris Manhertz"
"16831","David","Martin-Robinson","TEN","TE","TE",7.22,7.22,7.22,NA,"David Martin-Robinson"
"13315","Eric","Saubert","SEA","TE","TE",6.92,6.92,6.92,NA,"Eric Saubert"
"13994","Pharaoh","Brown","IND","TE","TE",6.92,6.92,6.92,NA,"Pharaoh Brown"
"17285","Ben","Yurosek","MIN","TE","TE",6.18,6.18,6.18,NA,"Ben Yurosek"
"13940","Johnny","Mundt","PHI","TE","TE",4.88,4.88,4.88,NA,"Johnny Mundt"
"17566","Joe","Royer","CLE","TE","TE",3.32,3.32,3.32,NA,"Joe Royer"
"15244","Feleipe","Franks","CAR","TE","TE",3.04,3.04,3.04,NA,"Feleipe Franks"
"16093",NA,NA,NA,NA,"TE",2.84,2.84,2.84,NA,"NA NA"
"17259","Moliki","Matavao","NOS","TE","TE",2.84,2.84,2.84,NA,"Moliki Matavao"
"13427","Robert","Tonyan","PIT","TE","TE",2.76,2.76,2.76,NA,"Robert Tonyan"
"17696","Carsen","Ryan","CLE","TE","TE",2.68,2.68,2.68,NA,"Carsen Ryan"
"14060","Tyree","Jackson","WAS","TE","TE",1.68,1.68,1.68,NA,"Tyree Jackson"
"16898","Colson","Yankoff","WAS","TE","TE",0.76,0.76,0.76,NA,"Colson Yankoff"
"16839","Jack","Westover","NEP","TE","TE",0.5,0.5,0.5,NA,"Jack Westover"
